name,k,predicted_choice,actual_choice,choice_correct,regret_pct,broadcast_latency_ms,local_latency_ms
r09_c13_k192,3072,local,local,True,0.0,0.1317277998547337,0.11681517322223861
r09_c13_k384,8,broadcast,broadcast,True,0.0,0.0004761120367603593,0.000809760029654298
r09_c13_k384,16,broadcast,broadcast,True,0.0,0.0008388640647682521,0.0011182400409511734
r09_c13_k384,32,broadcast,broadcast,True,0.0,0.0015643681207840377,0.0017352000635449242
r09_c13_k384,64,broadcast,local,False,1.5579068003055863,0.003015376232815609,0.002969120108732426
r09_c13_k384,128,local,local,True,0.0,0.0059173924568787515,0.0054369601991074296
r09_c13_k384,256,local,local,True,0.0,0.011721424905005036,0.010372640379857436
r09_c13_k384,512,local,local,True,0.0,0.023397505806509084,0.020706720758302762
r09_c13_k384,1024,local,local,True,0.0,0.046681651604265705,0.040912161498248105
r09_c13_k384,3072,local,local,True,0.0,0.13988625080054365,0.12219664447497477
r13_c09_k192,8,broadcast,broadcast,True,0.0,0.00046659898962476536,0.0007797299978881519
r13_c09_k192,16,broadcast,broadcast,True,0.0,0.0008221029817198247,0.0010767699970836383
r13_c09_k192,32,broadcast,broadcast,True,0.0,0.0015331109659099432,0.0016708499954746112
r13_c09_k192,64,broadcast,local,False,3.3618959812645066,0.0029551269342901806,0.002859009992256557
r13_c09_k192,128,local,local,True,0.0,0.005799158871050655,0.005235329985820449
r13_c09_k192,256,local,local,True,0.0,0.011553879743089428,0.010433529971741462
r13_c09_k192,512,local,local,True,0.0,0.02299666448864915,0.02038436994479026
r13_c09_k192,1024,local,local,True,0.0,0.045948890978286416,0.04073160988968108
r13_c09_k192,3072,local,local,True,0.0,0.13762448293979984,0.12122944967165791
r13_c09_k384,8,broadcast,broadcast,True,0.0,0.0004729830347180922,0.0007647779673776732
r13_c09_k384,16,broadcast,broadcast,True,0.0,0.0008333510611699719,0.0010561219549501202
r13_c09_k384,32,broadcast,broadcast,True,0.0,0.0015540871140737314,0.001638809930095014
r13_c09_k384,64,broadcast,local,False,6.8245596996654,0.0029955592198812504,0.002804185880384802
r13_c09_k384,128,local,local,True,0.0,0.0058785034314962886,0.005134937780964377
r13_c09_k384,256,local,local,True,0.0,0.011644391854726365,0.009796441582123528
r13_c09_k384,512,local,local,True,0.0,0.023243737706146243,0.0195564651658005
r13_c09_k384,1024,local,local,True,0.0,0.046374860404026275,0.038639496351795775
r13_c09_k384,3072,local,local,True,0.0,0.13896692020050613,0.11540863707713554
r11_c13_k192,8,broadcast,broadcast,True,0.0,0.0004709039914349738,0.0007945520146032394
r11_c13_k192,16,broadcast,broadcast,True,0.0,0.0008296879849092395,0.0010834800199135083
r11_c13_k192,32,broadcast,broadcast,True,0.0,0.0015472559718577711,0.0016613360305340462
r11_c13_k192,64,broadcast,local,False,5.869402684683456,0.002982391945754834,0.002817048051775122
r11_c13_k192,128,local,local,True,0.0,0.00585266389354896,0.005128472094257273
r11_c13_k192,256,local,local,True,0.0,0.011660479787913637,0.010220828187850762
r11_c13_k192,512,local,local,True,0.0,0.023208839577866566,0.019936032366408552
r11_c13_k192,1024,local,local,True,0.0,0.04637283115654885,0.03983594873215333
r11_c13_k192,3072,local,local,True,0.0,0.13889425347372514,0.11849659817787403
r11_c13_k384,8,broadcast,broadcast,True,0.0,0.00045672899503797844,0.0007436439762788737
r11_c13_k384,16,broadcast,broadcast,True,0.0,0.0008047129912573906,0.0010140599676530097
r11_c13_k384,32,broadcast,broadcast,True,0.0,0.0015006809836962149,0.0015548919504012814
r11_c13_k384,64,broadcast,local,False,9.711952290943259,0.0028926169685738637,0.002636555915897825
r11_c13_k384,128,local,local,True,0.0,0.00567648893832916,0.004799883846890912
r11_c13_k384,256,local,local,True,0.0,0.011244232877839756,0.009126539708877087
r11_c13_k384,512,local,local,True,0.0,0.022444967756152085,0.018219277418832405
r11_c13_k384,1024,local,local,True,0.0,0.0447811905134856,0.03596532685276008
r11_c13_k384,3072,local,local,True,0.0,0.1341913285421108,0.10738895057445372
r13_c11_k192,8,broadcast,broadcast,True,0.0,0.0004604670093764225,0.0007703519706016498
r13_c11_k192,16,broadcast,broadcast,True,0.0,0.0008112990165203634,0.0010504799599113407
r13_c11_k192,32,broadcast,broadcast,True,0.0,0.0015129630308082453,0.0016107359385307224
r13_c11_k192,64,broadcast,local,False,6.775040958425738,0.002916291059384009,0.0027312478957694855
r13_c11_k192,128,local,local,True,0.0,0.005722947116535536,0.004972271810247012
r13_c11_k192,256,local,local,True,0.0,0.011402040232178081,0.009909527621830314
r13_c11_k192,512,local,local,True,0.0,0.02269444546212368,0.019328831262368666
r13_c11_k192,1024,local,local,True,0.0,0.045345036923354363,0.038622646526073626
r13_c11_k192,3072,local,local,True,0.0,0.13581584076559813,0.11488749161563695
r13_c11_k384,8,broadcast,broadcast,True,0.0,0.00047594400986224314,0.0007931879967896558
r13_c11_k384,16,broadcast,broadcast,True,0.0,0.0008385680173763332,0.0010816199956222578
r13_c11_k384,32,broadcast,broadcast,True,0.0,0.001563816032404513,0.0016584839932874621
r13_c11_k384,64,broadcast,local,False,7.186516331662807,0.003014312062460873,0.0028122119886178705
r13_c11_k384,128,local,local,True,0.0,0.005915304122573593,0.005119667979278687
r13_c11_k384,256,local,local,True,0.0,0.011717288242799034,0.009734579960600322
r13_c11_k384,512,local,local,True,0.0,0.023389248484658804,0.019433105921346568
r13_c11_k384,1024,local,local,True,0.0,0.04666517696696946,0.03836145584473608
r13_c11_k384,3072,local,local,True,0.0,0.13983688289762095,0.11454355753639711
